"Titre de tracé : expe_inrae2"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20996661, SEN S/N: 20996661)","Intensité, Lux (LGR S/N: 20996661, SEN S/N: 20996661)","Coupleur attaché (LGR S/N: 20996661)","Hôte connecté (LGR S/N: 20996661)","Arrêté (LGR S/N: 20996661)","Fin de fichier (LGR S/N: 20996661)"
1,07/08/24 09:00:00 PM,23.004,0.0,,,,
2,07/08/24 10:00:00 PM,23.004,0.0,,,,
3,07/08/24 11:00:00 PM,23.004,0.0,,,,
4,07/09/24 12:00:00 AM,23.004,0.0,,,,
5,07/09/24 01:00:00 AM,22.908,0.0,,,,
6,07/09/24 02:00:00 AM,22.908,0.0,,,,
7,07/09/24 03:00:00 AM,22.908,0.0,,,,
8,07/09/24 04:00:00 AM,22.908,0.0,,,,
9,07/09/24 05:00:00 AM,22.812,0.0,,,,
10,07/09/24 06:00:00 AM,22.812,0.0,,,,
11,07/09/24 07:00:00 AM,22.812,0.0,,,,
12,07/09/24 08:00:00 AM,22.812,0.0,,,,
13,07/09/24 09:00:00 AM,22.812,0.0,,,,
14,07/09/24 10:00:00 AM,23.004,32.3,,,,
15,07/09/24 11:00:00 AM,23.100,43.1,,,,
16,07/09/24 12:00:00 PM,23.196,32.3,,,,
17,07/09/24 01:00:00 PM,23.196,21.5,,,,
18,07/09/24 02:00:00 PM,23.100,32.3,,,,
19,07/09/24 03:00:00 PM,23.388,21.5,,,,
20,07/09/24 04:00:00 PM,23.677,75.3,,,,
21,07/09/24 05:00:00 PM,23.773,0.0,,,,
22,07/09/24 06:00:00 PM,23.677,0.0,,,,
23,07/09/24 07:00:00 PM,23.484,0.0,,,,
24,07/09/24 08:00:00 PM,23.484,0.0,,,,
25,07/09/24 09:00:00 PM,23.484,0.0,,,,
26,07/09/24 10:00:00 PM,23.388,0.0,,,,
27,07/09/24 11:00:00 PM,23.388,0.0,,,,
28,07/10/24 12:00:00 AM,23.388,0.0,,,,
29,07/10/24 01:00:00 AM,23.388,0.0,,,,
30,07/10/24 02:00:00 AM,23.388,0.0,,,,
31,07/10/24 03:00:00 AM,23.388,0.0,,,,
32,07/10/24 04:00:00 AM,23.388,0.0,,,,
33,07/10/24 05:00:00 AM,23.292,0.0,,,,
34,07/10/24 06:00:00 AM,23.292,0.0,,,,
35,07/10/24 07:00:00 AM,23.292,0.0,,,,
36,07/10/24 08:00:00 AM,23.292,0.0,,,,
37,07/10/24 09:00:00 AM,23.292,21.5,,,,
38,07/10/24 10:00:00 AM,23.292,21.5,,,,
39,07/10/24 11:00:00 AM,24.641,43.1,,,,
40,07/10/24 12:00:00 PM,46.210,21355.7,,,,
41,07/10/24 01:00:00 PM,44.457,44089.2,,,,
42,07/10/24 02:00:00 PM,63.574,187379.0,,,,
43,07/10/24 03:00:00 PM,67.107,82667.2,,,,
44,07/10/24 04:00:00 PM,57.158,209423.6,,,,
45,07/10/24 05:00:00 PM,49.360,3444.5,,,,
46,07/10/24 06:00:00 PM,37.604,14466.8,,,,
47,07/10/24 07:00:00 PM,33.118,11711.2,,,,
48,07/10/24 08:00:00 PM,29.352,4994.5,,,,
49,07/10/24 09:00:00 PM,26.683,1205.6,,,,
50,07/10/24 10:00:00 PM,24.835,0.0,,,,
51,07/10/24 11:00:00 PM,23.966,0.0,,,,
52,07/11/24 12:00:00 AM,23.196,0.0,,,,
53,07/11/24 01:00:00 AM,22.812,0.0,,,,
54,07/11/24 02:00:00 AM,22.238,0.0,,,,
55,07/11/24 03:00:00 AM,21.760,0.0,,,,
56,07/11/24 04:00:00 AM,21.187,0.0,,,,
57,07/11/24 05:00:00 AM,21.091,0.0,,,,
58,07/11/24 06:00:00 AM,20.615,215.3,,,,
59,07/11/24 07:00:00 AM,20.901,1808.3,,,,
60,07/11/24 08:00:00 AM,21.951,3272.2,,,,
61,07/11/24 09:00:00 AM,23.004,4822.3,,,,
62,07/11/24 10:00:00 AM,24.835,10333.4,,,,
63,07/11/24 11:00:00 AM,47.368,126756.4,,,,
64,07/11/24 12:00:00 PM,57.319,187379.0,,,,
65,07/11/24 01:00:00 PM,61.739,176356.7,,,,
66,07/11/24 02:00:00 PM,60.852,66133.8,,,,
67,07/11/24 03:00:00 PM,64.333,165334.4,,,,
68,07/11/24 04:00:00 PM,59.471,137778.7,,,,
69,07/11/24 05:00:00 PM,30.963,5511.1,,,,
70,07/11/24 06:00:00 PM,26.879,14466.8,,,,
71,07/11/24 07:00:00 PM,25.125,4994.5,,,,
72,07/11/24 08:00:00 PM,23.388,3616.7,,,,
73,07/11/24 09:00:00 PM,22.333,1001.0,,,,
74,07/11/24 10:00:00 PM,21.664,0.0,,,,
75,07/11/24 11:00:00 PM,21.187,0.0,,,,
76,07/12/24 12:00:00 AM,21.378,0.0,,,,
77,07/12/24 01:00:00 AM,21.091,0.0,,,,
78,07/12/24 02:00:00 AM,20.424,0.0,,,,
79,07/12/24 03:00:00 AM,19.282,0.0,,,,
80,07/12/24 04:00:00 AM,19.282,0.0,,,,
81,07/12/24 05:00:00 AM,19.377,0.0,,,,
82,07/12/24 06:00:00 AM,19.282,0.0,,,,
83,07/12/24 07:00:00 AM,19.187,4133.4,,,,
84,07/12/24 08:00:00 AM,21.187,13089.0,,,,
85,07/12/24 09:00:00 AM,20.043,1722.2,,,,
86,07/12/24 10:00:00 AM,21.473,3272.2,,,,
87,07/12/24 11:00:00 AM,24.641,18600.1,,,,
88,07/12/24 12:00:00 PM,32.394,60622.6,,,,
89,07/12/24 01:00:00 PM,28.258,28933.5,,,,
90,07/12/24 02:00:00 PM,31.778,35822.5,,,,
91,07/12/24 03:00:00 PM,28.853,57867.0,,,,
92,07/12/24 04:00:00 PM,28.060,37200.2,,,,
93,07/12/24 05:00:00 PM,29.752,30311.3,,,,
94,07/12/24 06:00:00 PM,22.908,3788.9,,,,
95,07/12/24 07:00:00 PM,19.187,1722.2,,,,
96,07/12/24 08:00:00 PM,20.234,5166.7,,,,
97,07/12/24 09:00:00 PM,19.092,1550.0,,,,
98,07/12/24 10:00:00 PM,17.855,0.0,,,,
99,07/12/24 11:00:00 PM,18.236,0.0,,,,
100,07/13/24 12:00:00 AM,17.950,0.0,,,,
101,07/13/24 01:00:00 AM,16.808,0.0,,,,
102,07/13/24 02:00:00 AM,16.618,0.0,,,,
103,07/13/24 03:00:00 AM,16.618,0.0,,,,
104,07/13/24 04:00:00 AM,16.046,0.0,,,,
105,07/13/24 05:00:00 AM,15.282,0.0,,,,
106,07/13/24 06:00:00 AM,15.187,301.4,,,,
107,07/13/24 07:00:00 AM,15.855,5166.7,,,,
108,07/13/24 08:00:00 AM,16.713,10333.4,,,,
109,07/13/24 09:00:00 AM,16.713,8611.2,,,,
110,07/13/24 10:00:00 AM,22.525,60622.6,,,,
111,07/13/24 11:00:00 AM,28.953,74400.5,,,,
112,07/13/24 12:00:00 PM,40.415,99200.7,,,,
113,07/13/24 01:00:00 PM,36.295,93689.5,,,,
114,07/13/24 02:00:00 PM,39.050,88178.4,,,,
115,07/13/24 03:00:00 PM,46.593,176356.7,,,,
116,07/13/24 04:00:00 PM,43.966,74400.5,,,,
117,07/13/24 05:00:00 PM,33.639,49600.3,,,,
118,07/13/24 06:00:00 PM,39.729,44089.2,,,,
119,07/13/24 07:00:00 PM,29.752,18600.1,,,,
120,07/13/24 08:00:00 PM,21.855,4133.4,,,,
121,07/13/24 09:00:00 PM,18.996,1205.6,,,,
122,07/13/24 10:00:00 PM,17.189,0.0,,,,
123,07/13/24 11:00:00 PM,16.046,0.0,,,,
124,07/14/24 12:00:00 AM,15.473,0.0,,,,
125,07/14/24 01:00:00 AM,14.804,0.0,,,,
126,07/14/24 02:00:00 AM,14.325,0.0,,,,
127,07/14/24 03:00:00 AM,14.038,0.0,,,,
128,07/14/24 04:00:00 AM,13.942,0.0,,,,
129,07/14/24 05:00:00 AM,13.461,0.0,,,,
130,07/14/24 06:00:00 AM,13.365,236.8,,,,
131,07/14/24 07:00:00 AM,13.846,1808.3,,,,
132,07/14/24 08:00:00 AM,14.900,3100.0,,,,
133,07/14/24 09:00:00 AM,16.237,5511.1,,,,
134,07/14/24 10:00:00 AM,20.805,66133.8,,,,
135,07/14/24 11:00:00 AM,43.238,137778.7,,,,
136,07/14/24 12:00:00 PM,48.421,154312.1,,,,
137,07/14/24 01:00:00 PM,52.582,176356.7,,,,
138,07/14/24 02:00:00 PM,35.222,55111.5,,,,
139,07/14/24 03:00:00 PM,53.757,170845.6,,,,
140,07/14/24 04:00:00 PM,38.490,42711.4,,,,
141,07/14/24 05:00:00 PM,34.479,31689.1,,,,
142,07/14/24 06:00:00 PM,30.862,22044.6,,,,
143,07/14/24 07:00:00 PM,28.655,13777.9,,,,
144,07/14/24 08:00:00 PM,26.097,6544.5,,,,
145,07/14/24 09:00:00 PM,23.292,656.6,,,,
146,07/14/24 10:00:00 PM,21.760,0.0,,,,
147,07/14/24 11:00:00 PM,20.901,0.0,,,,
148,07/15/24 12:00:00 AM,19.472,0.0,,,,
149,07/15/24 01:00:00 AM,18.711,0.0,,,,
150,07/15/24 02:00:00 AM,18.045,0.0,,,,
151,07/15/24 03:00:00 AM,17.665,0.0,,,,
152,07/15/24 04:00:00 AM,17.284,0.0,,,,
153,07/15/24 05:00:00 AM,16.999,0.0,,,,
154,07/15/24 06:00:00 AM,16.903,516.7,,,,
155,07/15/24 07:00:00 AM,17.189,1550.0,,,,
156,07/15/24 08:00:00 AM,18.331,3616.7,,,,
157,07/15/24 09:00:00 AM,19.853,5511.1,,,,
158,07/15/24 10:00:00 AM,24.835,55111.5,,,,
159,07/15/24 11:00:00 AM,46.465,132267.5,,,,
160,07/15/24 12:00:00 PM,55.580,187379.0,,,,
161,07/15/24 01:00:00 PM,59.812,187379.0,,,,
162,07/15/24 02:00:00 PM,57.643,88178.4,,,,
163,07/15/24 03:00:00 PM,59.641,170845.6,,,,
164,07/15/24 04:00:00 PM,58.134,143289.8,,,,
165,07/15/24 05:00:00 PM,46.083,28933.5,,,,
166,07/15/24 06:00:00 PM,39.615,27555.7,,,,
167,07/15/24 07:00:00 PM,31.268,10677.8,,,,
168,07/15/24 08:00:00 PM,28.754,4305.6,,,,
169,07/15/24 09:00:00 PM,26.390,398.3,,,,
170,07/15/24 10:00:00 PM,24.545,0.0,,,,
171,07/15/24 11:00:00 PM,23.484,0.0,,,,
172,07/16/24 12:00:00 AM,22.812,0.0,,,,
173,07/16/24 01:00:00 AM,22.717,0.0,,,,
174,07/16/24 02:00:00 AM,21.760,0.0,,,,
175,07/16/24 03:00:00 AM,21.091,0.0,,,,
176,07/16/24 04:00:00 AM,21.569,0.0,,,,
177,07/16/24 05:00:00 AM,20.424,0.0,,,,
178,07/16/24 06:00:00 AM,20.043,96.9,,,,
179,07/16/24 07:00:00 AM,20.519,3100.0,,,,
180,07/16/24 08:00:00 AM,22.238,9300.1,,,,
181,07/16/24 09:00:00 AM,22.142,8266.7,,,,
182,07/16/24 10:00:00 AM,28.655,74400.5,,,,
183,07/16/24 11:00:00 AM,44.457,121245.2,,,,
184,07/16/24 12:00:00 PM,46.979,99200.7,,,,
185,07/16/24 01:00:00 PM,47.629,165334.4,,,,
186,07/16/24 02:00:00 PM,51.154,93689.5,,,,
187,07/16/24 03:00:00 PM,55.117,170845.6,,,,
188,07/16/24 04:00:00 PM,53.757,143289.8,,,,
189,07/16/24 05:00:00 PM,49.768,82667.2,,,,
190,07/16/24 06:00:00 PM,38.826,37200.2,,,,
191,07/16/24 07:00:00 PM,32.086,20666.8,,,,
192,07/16/24 08:00:00 PM,27.764,12400.1,,,,
193,07/16/24 09:00:00 PM,23.869,914.9,,,,
194,07/16/24 10:00:00 PM,21.473,0.0,,,,
195,07/16/24 11:00:00 PM,20.615,0.0,,,,
196,07/17/24 12:00:00 AM,20.329,0.0,,,,
197,07/17/24 01:00:00 AM,20.329,0.0,,,,
198,07/17/24 02:00:00 AM,19.853,0.0,,,,
199,07/17/24 03:00:00 AM,17.570,0.0,,,,
200,07/17/24 04:00:00 AM,17.855,0.0,,,,
201,07/17/24 05:00:00 AM,17.094,0.0,,,,
202,07/17/24 06:00:00 AM,15.473,161.5,,,,
203,07/17/24 07:00:00 AM,15.378,2238.9,,,,
204,07/17/24 08:00:00 AM,16.427,3961.1,,,,
205,07/17/24 09:00:00 AM,17.950,6200.0,,,,
206,07/17/24 10:00:00 AM,24.545,63378.2,,,,
207,07/17/24 11:00:00 AM,44.334,137778.7,,,,
208,07/17/24 12:00:00 PM,53.019,198401.3,,,,
209,07/17/24 01:00:00 PM,59.133,154312.1,,,,
210,07/17/24 02:00:00 PM,56.679,99200.7,,,,
211,07/17/24 03:00:00 PM,60.852,165334.4,,,,
212,07/17/24 04:00:00 PM,56.520,154312.1,,,,
213,07/17/24 05:00:00 PM,41.225,44089.2,,,,
214,07/17/24 06:00:00 PM,34.691,31689.1,,,,
215,07/17/24 07:00:00 PM,31.064,17911.2,,,,
216,07/17/24 08:00:00 PM,24.931,4477.8,,,,
217,07/17/24 09:00:00 PM,22.238,1001.0,,,,
218,07/17/24 10:00:00 PM,19.758,0.0,,,,
219,07/17/24 11:00:00 PM,18.996,0.0,,,,
220,07/18/24 12:00:00 AM,18.236,0.0,,,,
221,07/18/24 01:00:00 AM,17.665,0.0,,,,
222,07/18/24 02:00:00 AM,16.999,0.0,,,,
223,07/18/24 03:00:00 AM,16.427,0.0,,,,
224,07/18/24 04:00:00 AM,16.046,0.0,,,,
225,07/18/24 05:00:00 AM,15.569,0.0,,,,
226,07/18/24 06:00:00 AM,15.187,193.8,,,,
227,07/18/24 07:00:00 AM,15.569,2152.8,,,,
228,07/18/24 08:00:00 AM,16.808,4133.4,,,,
229,07/18/24 09:00:00 AM,18.426,6200.0,,,,
230,07/18/24 10:00:00 AM,23.292,31689.1,,,,
231,07/18/24 11:00:00 AM,47.629,137778.7,,,,
232,07/18/24 12:00:00 PM,57.481,198401.3,,,,
233,07/18/24 01:00:00 PM,61.739,198401.3,,,,
234,07/18/24 02:00:00 PM,58.464,85422.8,,,,
235,07/18/24 03:00:00 PM,62.463,176356.7,,,,
236,07/18/24 04:00:00 PM,59.471,148801.0,,,,
237,07/18/24 05:00:00 PM,44.457,44089.2,,,,
238,07/18/24 06:00:00 PM,37.055,30311.3,,,,
239,07/18/24 07:00:00 PM,32.911,17911.2,,,,
240,07/18/24 08:00:00 PM,26.683,4477.8,,,,
241,07/18/24 09:00:00 PM,23.196,990.3,,,,
242,07/18/24 10:00:00 PM,21.187,0.0,,,,
243,07/18/24 11:00:00 PM,19.948,0.0,,,,
244,07/19/24 12:00:00 AM,18.901,0.0,,,,
245,07/19/24 01:00:00 AM,18.140,0.0,,,,
246,07/19/24 02:00:00 AM,17.475,0.0,,,,
247,07/19/24 03:00:00 AM,16.999,0.0,,,,
248,07/19/24 04:00:00 AM,16.618,0.0,,,,
249,07/19/24 05:00:00 AM,16.237,0.0,,,,
250,07/19/24 06:00:00 AM,15.855,161.5,,,,
251,07/19/24 07:00:00 AM,16.332,2152.8,,,,
252,07/19/24 08:00:00 AM,17.760,4133.4,,,,
253,07/19/24 09:00:00 AM,19.282,6544.5,,,,
254,07/19/24 10:00:00 AM,23.869,23422.4,,,,
255,07/19/24 11:00:00 AM,36.295,79911.6,,,,
256,07/19/24 12:00:00 PM,30.457,37200.2,,,,
257,07/19/24 01:00:00 PM,30.760,22044.6,,,,
258,07/19/24 02:00:00 PM,28.853,24800.2,,,,
259,07/19/24 03:00:00 PM,27.272,22044.6,,,,
260,07/19/24 04:00:00 PM,30.255,26178.0,,,,
261,07/19/24 05:00:00 PM,27.764,16533.4,,,,
262,07/19/24 06:00:00 PM,31.370,44089.2,,,,
263,07/19/24 07:00:00 PM,30.356,18600.1,,,,
264,07/19/24 08:00:00 PM,24.062,2497.2,,,,
265,07/19/24 09:00:00 PM,20.901,850.4,,,,
266,07/19/24 10:00:00 PM,19.187,0.0,,,,
267,07/19/24 11:00:00 PM,18.521,0.0,,,,
268,07/20/24 12:00:00 AM,17.760,0.0,,,,
269,07/20/24 01:00:00 AM,17.189,0.0,,,,
270,07/20/24 02:00:00 AM,16.618,0.0,,,,
271,07/20/24 03:00:00 AM,16.141,0.0,,,,
272,07/20/24 04:00:00 AM,15.664,0.0,,,,
273,07/20/24 05:00:00 AM,15.378,0.0,,,,
274,07/20/24 06:00:00 AM,15.187,129.2,,,,
275,07/20/24 07:00:00 AM,15.664,1894.5,,,,
276,07/20/24 08:00:00 AM,16.808,3616.7,,,,
277,07/20/24 09:00:00 AM,18.426,5166.7,,,,
278,07/20/24 10:00:00 AM,21.664,22044.6,,,,
279,07/20/24 11:00:00 AM,49.496,143289.8,,,,
280,07/20/24 12:00:00 PM,59.133,209423.6,,,,
281,07/20/24 01:00:00 PM,62.646,198401.3,,,,
282,07/20/24 02:00:00 PM,58.964,82667.2,,,,
283,07/20/24 03:00:00 PM,63.015,187379.0,,,,
284,07/20/24 04:00:00 PM,59.301,148801.0,,,,
285,07/20/24 05:00:00 PM,40.300,41333.6,,,,
286,07/20/24 06:00:00 PM,37.165,22044.6,,,,
287,07/20/24 07:00:00 PM,29.152,9644.5,,,,
288,07/20/24 08:00:00 PM,26.977,5166.7,,,,
289,07/20/24 09:00:00 PM,24.351,495.1,,,,
290,07/20/24 10:00:00 PM,22.908,0.0,,,,
291,07/20/24 11:00:00 PM,21.664,0.0,,,,
292,07/21/24 12:00:00 AM,20.710,0.0,,,,
293,07/21/24 01:00:00 AM,19.758,0.0,,,,
294,07/21/24 02:00:00 AM,20.234,0.0,,,,
295,07/21/24 03:00:00 AM,19.853,0.0,,,,
296,07/21/24 04:00:00 AM,19.948,0.0,,,,
297,07/21/24 05:00:00 AM,19.853,0.0,,,,
298,07/21/24 06:00:00 AM,19.853,53.8,,,,
299,07/21/24 07:00:00 AM,19.758,4305.6,,,,
300,07/21/24 08:00:00 AM,20.710,893.4,,,,
301,07/21/24 09:00:00 AM,19.853,3444.5,,,,
302,07/21/24 10:00:00 AM,20.615,7233.4,,,,
303,07/21/24 11:00:00 AM,24.448,38578.0,,,,
304,07/21/24 12:00:00 PM,22.429,26178.0,,,,
305,07/21/24 01:00:00 PM,31.472,63378.2,,,,
306,07/21/24 02:00:00 PM,41.810,66133.8,,,,
307,07/21/24 03:00:00 PM,28.655,9644.5,,,,
308,07/21/24 04:00:00 PM,26.195,9644.5,,,,
309,07/21/24 05:00:00 PM,27.468,30311.3,,,,
310,07/21/24 06:00:00 PM,22.908,26178.0,,,,
311,07/21/24 07:00:00 PM,22.717,11022.3,,,,
312,07/21/24 08:00:00 PM,22.429,7577.8,,,,
313,07/21/24 09:00:00 PM,20.424,871.9,,,,
314,07/21/24 10:00:00 PM,19.377,0.0,,,,
315,07/21/24 11:00:00 PM,18.996,0.0,,,,
316,07/22/24 12:00:00 AM,18.426,0.0,,,,
317,07/22/24 01:00:00 AM,18.521,0.0,,,,
318,07/22/24 02:00:00 AM,18.426,0.0,,,,
319,07/22/24 03:00:00 AM,18.426,0.0,,,,
320,07/22/24 04:00:00 AM,18.426,0.0,,,,
321,07/22/24 05:00:00 AM,18.331,0.0,,,,
322,07/22/24 06:00:00 AM,18.331,64.6,,,,
323,07/22/24 07:00:00 AM,18.901,2755.6,,,,
324,07/22/24 08:00:00 AM,18.521,2755.6,,,,
325,07/22/24 09:00:00 AM,20.234,7233.4,,,,
326,07/22/24 10:00:00 AM,26.097,35822.5,,,,
327,07/22/24 11:00:00 AM,28.555,24800.2,,,,
328,07/22/24 12:00:00 PM,50.180,264535.1,,,,
329,07/22/24 01:00:00 PM,60.156,264535.1,,,,
330,07/22/24 02:00:00 PM,42.998,137778.7,,,,
331,07/22/24 03:00:00 PM,42.164,60622.6,,,,
332,07/22/24 04:00:00 PM,36.511,37200.2,,,,
333,07/22/24 05:00:00 PM,39.389,28933.5,,,,
334,07/22/24 06:00:00 PM,31.166,24800.2,,,,
335,07/22/24 07:00:00 PM,28.456,15155.7,,,,
336,07/22/24 08:00:00 PM,26.781,5511.1,,,,
337,07/22/24 09:00:00 PM,23.196,419.8,,,,
338,07/22/24 10:00:00 PM,21.378,0.0,,,,
339,07/22/24 11:00:00 PM,19.377,0.0,,,,
340,07/23/24 12:00:00 AM,19.853,0.0,,,,
341,07/23/24 01:00:00 AM,19.092,0.0,,,,
342,07/23/24 02:00:00 AM,19.282,0.0,,,,
343,07/23/24 03:00:00 AM,19.662,0.0,,,,
344,07/23/24 04:00:00 AM,19.567,0.0,,,,
345,07/23/24 05:00:00 AM,19.662,0.0,,,,
346,07/23/24 06:00:00 AM,19.567,86.1,,,,
347,07/23/24 07:00:00 AM,18.616,2066.7,,,,
348,07/23/24 08:00:00 AM,18.426,3444.5,,,,
349,07/23/24 09:00:00 AM,19.567,6200.0,,,,
350,07/23/24 10:00:00 AM,22.238,17222.3,,,,
351,07/23/24 11:00:00 AM,47.892,137778.7,,,,
352,07/23/24 12:00:00 PM,56.998,198401.3,,,,
353,07/23/24 01:00:00 PM,59.133,198401.3,,,,
354,07/23/24 02:00:00 PM,55.117,104711.8,,,,
355,07/23/24 03:00:00 PM,56.998,176356.7,,,,
356,07/23/24 04:00:00 PM,56.204,148801.0,,,,
357,07/23/24 05:00:00 PM,38.490,42711.4,,,,
358,07/23/24 06:00:00 PM,35.115,30311.3,,,,
359,07/23/24 07:00:00 PM,31.268,18600.1,,,,
360,07/23/24 08:00:00 PM,24.931,4133.4,,,,
361,07/23/24 09:00:00 PM,23.388,1550.0,,,,
362,07/23/24 10:00:00 PM,21.091,0.0,,,,
363,07/23/24 11:00:00 PM,19.662,0.0,,,,
364,07/24/24 12:00:00 AM,18.806,0.0,,,,
365,07/24/24 01:00:00 AM,18.331,0.0,,,,
366,07/24/24 02:00:00 AM,19.472,0.0,,,,
367,07/24/24 03:00:00 AM,19.377,0.0,,,,
368,07/24/24 04:00:00 AM,19.567,0.0,,,,
369,07/24/24 05:00:00 AM,17.665,0.0,,,,
370,07/24/24 06:00:00 AM,17.760,53.8,,,,
371,07/24/24 07:00:00 AM,18.616,4477.8,,,,
372,07/24/24 08:00:00 AM,19.758,6200.0,,,,
373,07/24/24 09:00:00 AM,23.484,24800.2,,,,
374,07/24/24 10:00:00 AM,24.545,15155.7,,,,
375,07/24/24 11:00:00 AM,51.014,154312.1,,,,
376,07/24/24 12:00:00 PM,59.133,176356.7,,,,
377,07/24/24 01:00:00 PM,61.028,198401.3,,,,
378,07/24/24 02:00:00 PM,56.204,85422.8,,,,
379,07/24/24 03:00:00 PM,57.643,93689.5,,,,
380,07/24/24 04:00:00 PM,54.356,148801.0,,,,
381,07/24/24 05:00:00 PM,37.604,52355.9,,,,
382,07/24/24 06:00:00 PM,34.268,30311.3,,,,
383,07/24/24 07:00:00 PM,30.154,16533.4,,,,
384,07/24/24 08:00:00 PM,24.255,6200.0,,,,
385,07/24/24 09:00:00 PM,21.664,850.4,,,,
386,07/24/24 10:00:00 PM,20.043,0.0,,,,
387,07/24/24 11:00:00 PM,18.806,0.0,,,,
388,07/25/24 12:00:00 AM,17.760,0.0,,,,
389,07/25/24 01:00:00 AM,17.665,0.0,,,,
390,07/25/24 02:00:00 AM,16.713,0.0,,,,
391,07/25/24 03:00:00 AM,16.523,0.0,,,,
392,07/25/24 04:00:00 AM,15.760,0.0,,,,
393,07/25/24 05:00:00 AM,15.378,0.0,,,,
394,07/25/24 06:00:00 AM,14.804,53.8,,,,
395,07/25/24 07:00:00 AM,15.091,1636.1,,,,
396,07/25/24 08:00:00 AM,16.618,3616.7,,,,
397,07/25/24 09:00:00 AM,18.426,6200.0,,,,
398,07/25/24 10:00:00 AM,21.569,15155.7,,,,
399,07/25/24 11:00:00 AM,46.465,137778.7,,,,
400,07/25/24 12:00:00 PM,50.734,198401.3,,,,
401,07/25/24 01:00:00 PM,58.464,187379.0,,,,
402,07/25/24 02:00:00 PM,57.481,198401.3,,,,
403,07/25/24 03:00:00 PM,61.739,187379.0,,,,
404,07/25/24 04:00:00 PM,59.812,165334.4,,,,
405,07/25/24 05:00:00 PM,46.593,110223.0,,,,
406,07/25/24 06:00:00 PM,36.511,30311.3,,,,
407,07/25/24 07:00:00 PM,32.394,12400.1,,,,
408,07/25/24 08:00:00 PM,28.853,8611.2,,,,
409,07/25/24 09:00:00 PM,25.125,538.2,,,,
410,07/25/24 10:00:00 PM,23.773,0.0,,,,
411,07/25/24 11:00:00 PM,21.951,0.0,,,,
412,07/26/24 12:00:00 AM,20.805,0.0,,,,
413,07/26/24 01:00:00 AM,19.948,0.0,,,,
414,07/26/24 02:00:00 AM,19.092,0.0,,,,
415,07/26/24 03:00:00 AM,18.045,0.0,,,,
416,07/26/24 04:00:00 AM,17.189,0.0,,,,
417,07/26/24 05:00:00 AM,16.808,0.0,,,,
418,07/26/24 06:00:00 AM,16.618,64.6,,,,
419,07/26/24 07:00:00 AM,16.999,1894.5,,,,
420,07/26/24 08:00:00 AM,18.331,3788.9,,,,
421,07/26/24 09:00:00 AM,19.948,5511.1,,,,
422,07/26/24 10:00:00 AM,23.292,12400.1,,,,
423,07/26/24 11:00:00 AM,48.421,115734.1,,,,
424,07/26/24 12:00:00 PM,58.797,198401.3,,,,
425,07/26/24 01:00:00 PM,62.100,198401.3,,,,
426,07/26/24 02:00:00 PM,59.471,198401.3,,,,
427,07/26/24 03:00:00 PM,63.763,198401.3,,,,
428,07/26/24 04:00:00 PM,61.919,165334.4,,,,
429,07/26/24 05:00:00 PM,47.368,110223.0,,,,
430,07/26/24 06:00:00 PM,37.824,30311.3,,,,
431,07/26/24 07:00:00 PM,33.014,14466.8,,,,
432,07/26/24 08:00:00 PM,26.781,4133.4,,,,
433,07/26/24 09:00:00 PM,23.773,613.5,,,,
434,07/26/24 10:00:00 PM,22.238,0.0,,,,
435,07/26/24 11:00:00 PM,21.282,0.0,,,,
436,07/27/24 12:00:00 AM,20.615,0.0,,,,
437,07/27/24 01:00:00 AM,20.138,0.0,,,,
438,07/27/24 02:00:00 AM,19.472,0.0,,,,
439,07/27/24 03:00:00 AM,18.901,0.0,,,,
440,07/27/24 04:00:00 AM,18.426,0.0,,,,
441,07/27/24 05:00:00 AM,17.950,0.0,,,,
442,07/27/24 06:00:00 AM,17.665,53.8,,,,
443,07/27/24 07:00:00 AM,18.045,1722.2,,,,
444,07/27/24 08:00:00 AM,19.187,3444.5,,,,
445,07/27/24 09:00:00 AM,20.805,5166.7,,,,
446,07/27/24 10:00:00 AM,23.773,13089.0,,,,
447,07/27/24 11:00:00 AM,44.334,110223.0,,,,
448,07/27/24 12:00:00 PM,59.983,220445.9,,,,
449,07/27/24 01:00:00 PM,63.201,187379.0,,,,
450,07/27/24 02:00:00 PM,58.964,198401.3,,,,
451,07/27/24 03:00:00 PM,64.142,187379.0,,,,
452,07/27/24 04:00:00 PM,45.452,22044.6,,,,
453,07/27/24 05:00:00 PM,37.165,28933.5,,,,
454,07/27/24 06:00:00 PM,39.843,33066.9,,,,
455,07/27/24 07:00:00 PM,32.394,3961.1,,,,
456,07/27/24 08:00:00 PM,28.258,6200.0,,,,
457,07/27/24 09:00:00 PM,25.125,333.7,,,,
458,07/27/24 10:00:00 PM,23.869,0.0,,,,
459,07/27/24 11:00:00 PM,22.525,0.0,,,,
460,07/28/24 12:00:00 AM,21.760,0.0,,,,
461,07/28/24 01:00:00 AM,21.282,0.0,,,,
462,07/28/24 02:00:00 AM,20.615,0.0,,,,
463,07/28/24 03:00:00 AM,19.948,0.0,,,,
464,07/28/24 04:00:00 AM,19.187,0.0,,,,
465,07/28/24 05:00:00 AM,18.996,0.0,,,,
466,07/28/24 06:00:00 AM,18.806,32.3,,,,
467,07/28/24 07:00:00 AM,18.806,1980.6,,,,
